PLANT_NO,DATE_TIME,OM_TEMPERATURE_2M,OM_RELATIVE_HUMIDITY_2M,OM_DEW_POINT_2M,OM_APPARENT_TEMPERATURE,OM_PRESSURE_MSL,OM_SURFACE_PRESSURE,OM_PRECIPITATION,OM_CLOUD_COVER,OM_WIND_SPEED_10M,OM_WIND_DIRECTION_10M,OM_SHORTWAVE_RADIATION,OM_DIRECT_RADIATION,OM_DIFFUSE_RADIATION,OM_DIRECT_NORMAL_IRRADIANCE,OM_SUNSHINE_DURATION,LATITUDE,LONGITUDE,OPEN_METEO_TIMEZONE,OPEN_METEO_UTC_OFFSET_SECONDS
2,2020-05-15 00:00:00,28.9,52,18.0,30.9,1008.5,944.6,0.0,99,6.5,276,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 00:15:00,28.9,52,18.0,30.9,1008.5,944.6,0.0,99,6.5,276,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 00:30:00,28.9,52,18.0,30.9,1008.5,944.6,0.0,99,6.5,276,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 00:45:00,28.9,52,18.0,30.9,1008.5,944.6,0.0,99,6.5,276,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 01:00:00,28.9,51,17.6,30.7,1008.0,944.2,0.0,99,5.9,256,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 01:15:00,28.9,51,17.6,30.7,1008.0,944.2,0.0,99,5.9,256,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 01:30:00,28.9,51,17.6,30.7,1008.0,944.2,0.0,99,5.9,256,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 01:45:00,28.9,51,17.6,30.7,1008.0,944.2,0.0,99,5.9,256,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 02:00:00,28.5,52,17.9,30.2,1008.1,944.2,0.0,92,8.2,221,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 02:15:00,28.5,52,17.9,30.2,1008.1,944.2,0.0,92,8.2,221,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 02:30:00,28.5,52,17.9,30.2,1008.1,944.2,0.0,92,8.2,221,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 02:45:00,28.5,52,17.9,30.2,1008.1,944.2,0.0,92,8.2,221,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 03:00:00,27.7,59,19.0,29.5,1008.1,944.0,0.0,51,11.1,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 03:15:00,27.7,59,19.0,29.5,1008.1,944.0,0.0,51,11.1,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 03:30:00,27.7,59,19.0,29.5,1008.1,944.0,0.0,51,11.1,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 03:45:00,27.7,59,19.0,29.5,1008.1,944.0,0.0,51,11.1,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 04:00:00,26.6,65,19.6,28.9,1008.3,944.0,0.0,51,10.0,257,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 04:15:00,26.6,65,19.6,28.9,1008.3,944.0,0.0,51,10.0,257,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 04:30:00,26.6,65,19.6,28.9,1008.3,944.0,0.0,51,10.0,257,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 04:45:00,26.6,65,19.6,28.9,1008.3,944.0,0.0,51,10.0,257,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 05:00:00,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 05:15:00,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 05:30:00,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 05:45:00,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 06:00:00,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 06:15:00,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 06:30:00,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 06:45:00,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 07:00:00,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 07:15:00,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 07:30:00,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 07:45:00,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 08:00:00,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 08:15:00,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 08:30:00,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 08:45:00,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 09:00:00,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 09:15:00,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 09:30:00,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 09:45:00,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 10:00:00,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 10:15:00,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 10:30:00,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 10:45:00,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 11:00:00,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 11:15:00,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 11:30:00,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 11:45:00,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 12:00:00,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 12:15:00,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 12:30:00,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 12:45:00,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 13:00:00,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 13:15:00,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 13:30:00,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 13:45:00,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 14:00:00,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 14:15:00,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 14:30:00,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 14:45:00,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 15:00:00,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 15:15:00,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 15:30:00,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 15:45:00,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 16:00:00,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 16:15:00,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 16:30:00,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 16:45:00,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 17:00:00,33.8,33,15.1,34.0,1004.9,942.2,0.0,92,10.2,302,220.0,99.0,121.0,217.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 17:15:00,33.8,33,15.1,34.0,1004.9,942.2,0.0,92,10.2,302,220.0,99.0,121.0,217.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 17:30:00,33.8,33,15.1,34.0,1004.9,942.2,0.0,92,10.2,302,220.0,99.0,121.0,217.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 17:45:00,33.8,33,15.1,34.0,1004.9,942.2,0.0,92,10.2,302,220.0,99.0,121.0,217.7,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 18:00:00,31.4,48,19.0,31.9,1005.8,942.6,0.0,31,19.1,286,108.0,50.0,58.0,215.8,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 18:15:00,31.4,48,19.0,31.9,1005.8,942.6,0.0,31,19.1,286,108.0,50.0,58.0,215.8,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 18:30:00,31.4,48,19.0,31.9,1005.8,942.6,0.0,31,19.1,286,108.0,50.0,58.0,215.8,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 18:45:00,31.4,48,19.0,31.9,1005.8,942.6,0.0,31,19.1,286,108.0,50.0,58.0,215.8,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 19:00:00,31.5,46,18.5,32.8,1006.2,943.0,0.0,33,12.2,298,9.0,1.0,8.0,12.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 19:15:00,31.5,46,18.5,32.8,1006.2,943.0,0.0,33,12.2,298,9.0,1.0,8.0,12.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 19:30:00,31.5,46,18.5,32.8,1006.2,943.0,0.0,33,12.2,298,9.0,1.0,8.0,12.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 19:45:00,31.5,46,18.5,32.8,1006.2,943.0,0.0,33,12.2,298,9.0,1.0,8.0,12.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 20:00:00,30.2,59,21.2,32.7,1007.2,943.7,0.0,40,13.5,286,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 20:15:00,30.2,59,21.2,32.7,1007.2,943.7,0.0,40,13.5,286,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 20:30:00,30.2,59,21.2,32.7,1007.2,943.7,0.0,40,13.5,286,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 20:45:00,30.2,59,21.2,32.7,1007.2,943.7,0.0,40,13.5,286,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 21:00:00,29.2,63,21.6,32.1,1008.0,944.2,0.0,40,12.6,283,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 21:15:00,29.2,63,21.6,32.1,1008.0,944.2,0.0,40,12.6,283,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 21:30:00,29.2,63,21.6,32.1,1008.0,944.2,0.0,40,12.6,283,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 21:45:00,29.2,63,21.6,32.1,1008.0,944.2,0.0,40,12.6,283,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 22:00:00,28.5,63,20.8,31.2,1008.5,944.6,0.0,35,10.8,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 22:15:00,28.5,63,20.8,31.2,1008.5,944.6,0.0,35,10.8,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 22:30:00,28.5,63,20.8,31.2,1008.5,944.6,0.0,35,10.8,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 22:45:00,28.5,63,20.8,31.2,1008.5,944.6,0.0,35,10.8,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 23:00:00,28.1,58,19.1,30.2,1008.2,944.2,0.0,43,9.2,281,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 23:15:00,28.1,58,19.1,30.2,1008.2,944.2,0.0,43,9.2,281,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 23:30:00,28.1,58,19.1,30.2,1008.2,944.2,0.0,43,9.2,281,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-15 23:45:00,28.1,58,19.1,30.2,1008.2,944.2,0.0,43,9.2,281,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 00:00:00,27.8,55,17.9,29.1,1007.9,943.8,0.0,51,10.4,272,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 00:15:00,27.8,55,17.9,29.1,1007.9,943.8,0.0,51,10.4,272,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 00:30:00,27.8,55,17.9,29.1,1007.9,943.8,0.0,51,10.4,272,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 00:45:00,27.8,55,17.9,29.1,1007.9,943.8,0.0,51,10.4,272,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 01:00:00,27.3,53,17.0,28.0,1007.5,943.4,0.0,54,11.9,275,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 01:15:00,27.3,53,17.0,28.0,1007.5,943.4,0.0,54,11.9,275,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 01:30:00,27.3,53,17.0,28.0,1007.5,943.4,0.0,54,11.9,275,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 01:45:00,27.3,53,17.0,28.0,1007.5,943.4,0.0,54,11.9,275,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 02:00:00,27.0,52,16.4,27.4,1007.0,942.8,0.0,44,12.7,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 02:15:00,27.0,52,16.4,27.4,1007.0,942.8,0.0,44,12.7,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 02:30:00,27.0,52,16.4,27.4,1007.0,942.8,0.0,44,12.7,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 02:45:00,27.0,52,16.4,27.4,1007.0,942.8,0.0,44,12.7,285,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 03:00:00,26.5,54,16.4,27.3,1007.0,942.8,0.0,38,10.2,288,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 03:15:00,26.5,54,16.4,27.3,1007.0,942.8,0.0,38,10.2,288,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 03:30:00,26.5,54,16.4,27.3,1007.0,942.8,0.0,38,10.2,288,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 03:45:00,26.5,54,16.4,27.3,1007.0,942.8,0.0,38,10.2,288,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 04:00:00,26.1,55,16.4,27.4,1007.4,943.0,0.0,46,6.1,273,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 04:15:00,26.1,55,16.4,27.4,1007.4,943.0,0.0,46,6.1,273,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 04:30:00,26.1,55,16.4,27.4,1007.4,943.0,0.0,46,6.1,273,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 04:45:00,26.1,55,16.4,27.4,1007.4,943.0,0.0,46,6.1,273,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 05:00:00,26.1,53,15.8,26.9,1007.4,943.0,0.0,46,7.7,259,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 05:15:00,26.1,53,15.8,26.9,1007.4,943.0,0.0,46,7.7,259,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 05:30:00,26.1,53,15.8,26.9,1007.4,943.0,0.0,46,7.7,259,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 05:45:00,26.1,53,15.8,26.9,1007.4,943.0,0.0,46,7.7,259,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 06:00:00,26.6,51,15.6,27.2,1008.2,943.9,0.0,43,8.7,275,9.0,1.0,8.0,13.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 06:15:00,26.6,51,15.6,27.2,1008.2,943.9,0.0,43,8.7,275,9.0,1.0,8.0,13.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 06:30:00,26.6,51,15.6,27.2,1008.2,943.9,0.0,43,8.7,275,9.0,1.0,8.0,13.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 06:45:00,26.6,51,15.6,27.2,1008.2,943.9,0.0,43,8.7,275,9.0,1.0,8.0,13.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 07:00:00,28.1,54,17.8,29.4,1008.5,944.5,0.0,28,10.6,294,116.0,49.0,67.0,219.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 07:15:00,28.1,54,17.8,29.4,1008.5,944.5,0.0,28,10.6,294,116.0,49.0,67.0,219.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 07:30:00,28.1,54,17.8,29.4,1008.5,944.5,0.0,28,10.6,294,116.0,49.0,67.0,219.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 07:45:00,28.1,54,17.8,29.4,1008.5,944.5,0.0,28,10.6,294,116.0,49.0,67.0,219.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 08:00:00,30.0,46,17.1,31.5,1009.3,945.6,0.0,90,7.4,321,300.0,183.0,117.0,409.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 08:15:00,30.0,46,17.1,31.5,1009.3,945.6,0.0,90,7.4,321,300.0,183.0,117.0,409.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 08:30:00,30.0,46,17.1,31.5,1009.3,945.6,0.0,90,7.4,321,300.0,183.0,117.0,409.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 08:45:00,30.0,46,17.1,31.5,1009.3,945.6,0.0,90,7.4,321,300.0,183.0,117.0,409.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 09:00:00,31.4,41,16.5,32.4,1009.6,946.2,0.0,98,8.6,327,348.0,183.0,165.0,282.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 09:15:00,31.4,41,16.5,32.4,1009.6,946.2,0.0,98,8.6,327,348.0,183.0,165.0,282.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 09:30:00,31.4,41,16.5,32.4,1009.6,946.2,0.0,98,8.6,327,348.0,183.0,165.0,282.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 09:45:00,31.4,41,16.5,32.4,1009.6,946.2,0.0,98,8.6,327,348.0,183.0,165.0,282.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 10:00:00,33.2,36,16.0,33.9,1009.3,946.3,0.0,86,10.0,319,560.0,315.0,245.0,388.1,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 10:15:00,33.2,36,16.0,33.9,1009.3,946.3,0.0,86,10.0,319,560.0,315.0,245.0,388.1,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 10:30:00,33.2,36,16.0,33.9,1009.3,946.3,0.0,86,10.0,319,560.0,315.0,245.0,388.1,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 10:45:00,33.2,36,16.0,33.9,1009.3,946.3,0.0,86,10.0,319,560.0,315.0,245.0,388.1,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 11:00:00,34.7,33,15.9,36.1,1008.7,946.0,0.0,97,10.5,319,719.0,482.0,237.0,519.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 11:15:00,34.7,33,15.9,36.1,1008.7,946.0,0.0,97,10.5,319,719.0,482.0,237.0,519.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 11:30:00,34.7,33,15.9,36.1,1008.7,946.0,0.0,97,10.5,319,719.0,482.0,237.0,519.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 11:45:00,34.7,33,15.9,36.1,1008.7,946.0,0.0,97,10.5,319,719.0,482.0,237.0,519.3,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 12:00:00,35.8,30,15.5,37.4,1007.5,945.1,0.0,74,11.2,312,801.0,513.0,288.0,518.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 12:15:00,35.8,30,15.5,37.4,1007.5,945.1,0.0,74,11.2,312,801.0,513.0,288.0,518.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 12:30:00,35.8,30,15.5,37.4,1007.5,945.1,0.0,74,11.2,312,801.0,513.0,288.0,518.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 12:45:00,35.8,30,15.5,37.4,1007.5,945.1,0.0,74,11.2,312,801.0,513.0,288.0,518.6,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-05-16 13:00:00,36.8,27,14.9,38.3,1006.3,944.1,0.0,21,12.1,307,836.0,582.0,254.0,587.6,3600.0,19.997,73.79,Asia/Kolkata,19800
